developer,year,items_qty,free_qty
Matthew Jennings,2014,1,0
Matthew Kania,2016,1,0
Matthew Putnam,2017,1,0
Matthew Ritter,2015,1,0
Matthew Ritter,2016,1,0
Matthew Robinson,2016,1,0
Matthew Wester,2017,1,0
"Matthew Willis,Jesse Crespo",2017,1,0
Matthew.P,2017,1,0
Matthias Magnussen,2016,1,0
Mattis Folkestad,2017,2,0
"Mattrified Games,Point5Projects",2017,1,0
Maulidan Games,2017,3,0
Maurice Pape,2014,1,0
Mauro Vos,2016,1,0
Maus Software,2006,1,0
Maverick Game Studio,2016,1,0
Maverick Games,2016,1,0
Max,2016,1,0
Max Apps LLC,2016,1,0
"Max Gaming Technologies, LLC",2014,1,0
Max LL,2015,1,0
Maxim Moore,2015,1,0
"Maxime Cote,Simon Cote",2017,1,0
Maxime Vézina,2016,1,1
Maximum Games,2016,1,0
Maximus.ez,2017,1,0
Maxis™,2008,2,0
"Maxwell Volz,David Zeiser",2017,1,1
"Maxwolf,Fox",2009,1,0
"Maxwolf,Fox",2015,1,0
"Maxwolf,Fox",2016,2,0
Maya Gameworks,2016,1,0
Mayhem Games USA,2015,2,0
McKay,2017,3,0
McMagic Productions,2015,2,0
MeDungeon Ltd.,2015,1,0
"Meadowlark Science and Education, LLC",2017,1,0
Mechabit Ltd,2015,1,0
Mechanical Boss,2016,2,1
Mechanical Boss,2017,1,0
Mechanical Butterfly Studios,2016,3,0
Mechanical Monocle,2017,1,0
Mechanist Games,2014,1,1
Med-Art,2012,1,0
Media Art,2017,1,0
"Media Impact Co.,Ltd",2016,1,1
MediaAtlas,2016,1,0
MediaSpark,2016,1,0
Mediatonic,2011,1,0
Mediatonic,2016,1,0
"Mediatonic,Flaming Fowl Studios",2017,1,0
"Mediatonic,Hato Moa,The Irregular Corporation",2014,1,0
"Mediatonic,The Irregular Corporation",2013,1,0
"Mediatonic,The Irregular Corporation",2015,1,0
Medis Media,2017,1,0
MeepHead LLC,2017,1,0
Meepower,2016,1,0
Meepower,2017,1,0
Mega Boss Game Studio,2016,1,0
Mega Crit Games,2017,1,0
Mega Dwarf Inc.,2016,1,0
Megadev,2013,2,0
Megastorm Games,2016,1,0
Megastorm Games,2017,1,0
MegawattsCo,2016,1,0
MekTek Studios,2017,1,0
Membraine Studios,2015,1,0
Memetic Games,2013,1,0
Memorazer Production,2016,1,0
Meow Studios,2017,1,0
"Mercury Stone,Angels Blue Digital Entertainment,DigitalEZ",2014,1,0
"Mercury Stone,Angels Blue Digital Entertainment,DigitalEZ",2016,1,0
MercurySteam,2014,7,0
MercurySteam,2017,4,1
MercurySteam - Climax Studios,2013,1,0
Merge Heroes,2017,1,0
Meridian'93,2015,4,0
Meridian4,2008,1,0
Meridian4,2009,1,0
Meridian4,2015,1,0
Merixgames,2016,1,0
Merlin Beer,2016,1,0
Merriman Games,2017,1,0
"Merscom,Babylon",2005,1,0
MeshTools,2012,2,0
MeshTools,2013,3,0
MeshTools,2014,1,0
MeshTools,2015,1,0
MeshTools,2017,1,0
Messhof,2014,1,0
Messhof,2015,1,0
Messhof,2017,2,0
Messier Games &amp; Animations,2017,1,0
"Metal Fox,Nullysun Studio",2017,2,0
MetalBear,2015,1,0
Metalhead Software Inc.,2015,1,0
Metamorf,2007,1,0
MetamorphoGames,2017,4,0
Metanet Software Inc.,2016,1,0
"Metaware Limited, LLC",2016,1,0
Meteor Shock,2015,1,0
Meteoric Games,2014,1,0
Metropolis,1998,1,0
Mexond,2016,2,0
Mgaia Studio,2017,1,0
Mi'pu'mi Games GmbH,2016,2,1
Mi'pu'mi Games GmbH,2017,2,0
Mi-Clos Studio,2015,2,0
Mia Blais-Côté,2017,5,0
Mianwotu,2017,1,0
Michael Brough,2011,1,0
Michael Brough,2015,1,0
Michael Brough,2017,1,0
Michael Burns,2017,1,0
Michael Cox,2017,1,0
Michael Flynn,2015,3,0
Michael Flynn,2016,3,0
"Michael Flynn,Elizabeth Flynn",2015,4,0
"Michael Flynn,Elizabeth Flynn",2016,1,0
Michael Hall,2016,1,0
Michael Hobbs,2017,1,0
Michael Howard,2016,1,0
Michael Howard,2017,1,0
"Michael J. Moffitt,Julian J. Hammerstein",2015,1,0
Michael Jendryssek,2017,1,0
"Michael Kissinger,Marco Hulden,Shaun Egan,Joshua Marks,Denys Ovsiannykov",2014,1,1
Michael Klaus Schmidt,2016,1,0
Michael Klaus Schmidt,2017,4,1
Michael Lampel,2017,1,1
Michael Lückgen,2015,2,0
Michael McCartney,2017,2,1
"Michael Porter,Aaron Smith,Andrew Thomas",2015,1,0
Michael Schade,2017,1,0
Michael Squirrel,2017,1,0
Michael Swan,2015,1,0
Michael Todd Games,2013,2,0
Michael Todd Games,2014,1,0
"Michael Todd Games,Yazar Media Group LLC",2014,1,0
Michael Zahniser,2015,2,2
MichaelArts,2015,1,0
Michaela Laws,2015,3,1
Michaela Laws,2016,2,0
Michaela Laws,2017,1,0
"Michaela Laws,Christopher Escalante",2015,1,0
"Michaela Laws,Christopher Escalante",2016,1,0
"Michaela Laws,Ethan Nakashima",2017,1,0
Michal Brzozowski,2015,1,0
Michal Kruba,2016,1,0
Michal Kuchárik,2017,1,0
Michal Pawlowski,2016,1,0
Michal Pawlowski,2017,1,0
Michał Głowacki,2016,1,0
Michel Barengo,2017,1,0
"MicroProse Software, Inc",1985,1,0
"MicroProse Software, Inc",1987,1,0
"MicroProse Software, Inc",1988,1,0
"MicroProse Software, Inc",1989,1,0
"MicroProse Software, Inc",1990,3,0
"MicroProse Software, Inc",1991,1,0
"MicroProse Software, Inc",1992,2,0
"MicroProse Software, Inc",1993,2,0
"MicroProse Software, Inc",1994,2,0
"MicroProse Software, Inc",1995,2,0
"MicroProse Software, Inc",1997,1,0
"MicroProse Software, Inc",1998,1,0
"MicroProse Software, Inc",2001,1,0
"MicroProse Software, Inc.",1991,1,0
"MicroProse Software, Inc.",1992,1,0
"MicroProse Software, Inc.",1994,1,0
Microblast Games,2014,4,0
Microblast Games,2015,1,0
Microblast Games,2016,4,0
Microids,2001,3,0
Microids,2002,2,0
Microids,2004,1,0
Microids,2005,2,0
Microids,2009,1,0
Microids,2011,1,0
Microids,2014,3,0
Microids,2017,3,0
Microlith Games,2017,2,0
Microprose,1998,1,0
Microprose,2000,1,0
Microsoft Game Studios,2006,1,0
Microsoft Game Studios,2017,1,1
"MidBoss, LLC.",2015,4,0
"Midgar Studio,Fusty Game",2017,1,0
Midian Design,2014,1,0
Midian Design,2017,1,0
Midipixel,2017,1,0
Midnart,2014,2,0
Midnight Games EIRL,2016,1,0
"Midnight Oil Games, LLC",2015,1,0
Midnight Party,2016,1,0
"MidnightCoffee, Inc.",2017,1,0
"Mido Basim,Danny Wei",2015,1,0
Might and Delight,2012,1,0
Might and Delight,2013,1,0
Might and Delight,2014,1,0
Might and Delight,2015,5,0
Might and Delight,2016,7,0
Might and Delight,2017,2,0
Mighty Fox Studio,2015,1,0
Mighty Mob Games,2017,1,0
Mighty Pebble Games Inc,2017,1,0
Mighty Rabbit Studios,2014,2,0
"Mighty Rabbit Studios,Gun Media",2015,1,0
"Mighty Rabbit Studios,Gun.",2014,1,0
"Mighty Rabbit Studios,Relevant Games",2014,2,0
Mighty Rocket Studio,2013,1,0
"Mighty Studios, LLC",2017,1,0
MightyCodeDragon,2017,2,0
Migiha,2016,1,0
Mihai Morosanu,2016,7,0
Mihai Morosanu,2017,7,0
Mihan0id,2016,1,0
Mihan0id,2017,1,0
Mika Spin Games,2016,1,0
Mikael Kinnander,2016,1,1
Mike Keogh,2014,1,0
Mike Laraman,2017,1,0
Mike Studios,2017,1,0
Mike Wiering,2017,1,0
"Mikeypoo's Games,David Szymanski",2016,1,0
"Mikeypoo's Games,Roger Levy",2015,1,0
Mikhail Melnikov,2017,5,0
Mikhail Ramanouski,2017,1,0
Miki Squadron Project,2017,2,0
Mikko Nykyri,2016,1,0
Mikołaj Spychał,2017,1,0
"Milan Kazarka,Jeroen van Oosten",2015,4,0
"Milan Kazarka,Jeroen van Oosten",2016,2,0
Milepost Simulations,2014,1,0
Milepost Simulations,2015,1,0
Milepost Simulations,2016,1,0
Milepost Simulations,2017,2,0
Milestone S.r.l.,2013,5,0
Milestone S.r.l.,2014,9,0
Milestone S.r.l.,2015,14,0
Milestone S.r.l.,2016,27,1
Milestone S.r.l.,2017,17,7
Milieu,2014,1,0
Military Visualisations,2016,2,0
Military Visualizations,2016,1,0
Military Visualizations,2017,2,0
Milkbag Games,2017,1,0
Milkstone Studios,2014,3,0
Milkstone Studios,2016,1,0
Milkstone Studios,2017,7,0
Milky Tea Studios,2015,1,0
Millenium Project Enterprises,2001,1,1
Millenway,2017,1,0
Millia Soft,2016,1,0
Mimimi Productions,2014,1,0
MinMax Games Ltd.,2011,1,0
Mind Crew,2014,1,0
Mind Grown Software,2017,1,0
Mind Leak,2017,1,0
Mind Over Matter Studios,2012,3,0
Mind Over Matter Studios,2013,2,0
"Mind's Eclipse Interactive, LLC",2018,1,0
Mind's Eye Games,2016,1,0
MindArk PE AB,2016,1,1
"MindBlocks Studio, LLC",2015,1,0
"MindShaft Games, LLC",2016,1,0
MindWalker Games,2017,1,0
Minddesk Software GmbH,2016,5,0
Mindillusion,2017,1,0
Mindmuscle Games,2016,1,0
Mindstorm Studios,2009,1,0
Mindtrick,2017,1,0
"Mindware Co.,Ltd.",2014,1,0
"Mindware Co.,Ltd.",2016,3,0
"Mindware Co.,Ltd.",2017,2,0
Mindware Studios,2005,1,0
Mindware Studios,2007,1,0
"Mine Loader Software Co., Ltd.",2013,9,0
Mini IT,2008,1,0
MiniBoss,2016,2,0
MiniVisions,2015,1,0
Minicore Studios,2014,1,0
Minindustries Game Factory,2015,1,0
Minion Productions Inc.,2016,1,0
Minor Faction,2017,1,0
Minor Key Games,2012,1,1
Minor Key Games,2013,1,0
Minor Key Games,2014,2,0
Minor Key Games,2015,3,0
Minor Key Games,2016,3,0
Minor Key Games,2017,3,0
Minority Media Inc.,2013,2,0
Minskworks,2016,1,0
Mint Age Studios,2015,2,0
Mintaka Softworks,2016,1,0
Miolhr SM,2016,1,0
Mirabolis Studios,2017,1,0
"Miracle Positive Co., Ltd.",2016,1,0
Mirador Studio,2017,1,0
Mirball Games,2013,1,0
Mire Studios,2016,1,0
Miria Studios,2016,1,1
Mirillis,2014,1,0
Mirinae,2016,1,1
Miris Mind,2016,1,0
Mirko Seithe,2016,1,0
Mirum Studio,2017,1,0
Miryn Innovation,2017,1,0
Misfits Attic,2012,3,0
Misfits Attic,2016,1,0
MissingNo Studio,2017,1,0
Mission Aware Technologies,2015,1,0
Mission Critical Studios,2014,1,0
"Mithis Games,THQ Nordic",2004,1,0
"Mithis Games,THQ Nordic",2016,1,0
Mitorah Games,2016,2,0
Mitorah Games,2017,1,0
Mixamo,2013,1,1
Mixamo,2015,1,0
Mixed In Key,2016,1,0
MixedBag Srl,2016,2,0
MixedBag Srl,2017,1,0
Mixel,2014,1,0
Mizar Games,2016,1,0
MoYi Technology,2017,1,1
MoaCube,2007,1,0
MoaCube,2012,1,0
MoaCube,2016,2,0
MobileBits,2015,2,1
"Mobot Studios, Inc",2014,1,0
MobyDick Games,2015,1,0
Mode 7,2011,2,0
Mode 7,2012,1,0
Mode 7,2015,5,0
Mode 7,2016,1,0
Mode4,2016,1,0
Modern Dream,2013,2,0
Modern Dream,2014,3,0
Modern Dream,2015,2,0
Modern Dream Ltd,2016,1,0
Modern Paradise Media Inc.,2015,1,0
"Modern Visual Arts Laboratory,SEO INSEOK",2016,1,0
"Modern Visual Arts Laboratory,SEO INSEOK",2017,1,0
Modesto A. Rabena,2015,1,0
Modesto Rabena,2015,1,0
Modesty,2016,2,1
MoeNovel,2013,1,0
MoeNovel,2015,1,0
Mohawk Games,2016,6,0
Mohawk Games,2017,3,0
Mojang,2017,1,1
Mojo Bones,2017,1,0
Mokomoto,2017,1,0
Mokus,2016,2,1
"Mokylin Tech. Co.,Ltd",2017,1,1
MokyuSoft,2016,1,0
Molegato,2017,1,0
Moleworks,2015,1,0
Molosoft,2007,1,1
Molosoft,2017,1,0
Moltenplay,2016,1,0
Moment Studio,2015,2,0
Momentum Digital Media Technologies,2007,1,0
Momiji Studios,2015,1,0
Mommy's Best Games,2011,1,0
Mommy's Best Games,2015,8,0
Monkey Stories,2016,1,0
MonkeyToons,2016,1,0
Monkeybin AS,2016,1,0
Monkeynetics,2017,1,0
Monkeys Tales Studio,2016,1,1
Monkeys Tales Studio,2017,1,0
"Monochrome, Inc",2013,1,0
"Monochrome, Inc",2015,1,0
Monocool Interactive,2017,1,0
Monogon Games,2015,1,0
Monolith,2006,1,0
Monolith,2009,1,0
Monolith Productions,1998,3,0
Monolith Productions,2017,4,1
"Monolith Productions, Inc.",2003,1,0
"Monolith Productions, Inc.",2009,1,0
"Monolith Productions, Inc.",2012,40,1
"Monolith Productions, Inc.",2017,3,1
"Monolith Productions, Inc.,Feral Interactive (Mac),Feral Interactive (Linux)",2014,13,0
"Monolith Productions, Inc.,Feral Interactive (Mac),Feral Interactive (Linux)",2015,6,0
"Monolith Productions, Inc.,Timegate",2005,1,0
"Monolith Productions,Feral Interactive (Mac),Feral Interactive (Linux)",2014,1,0
Monomi Park,2017,2,0
"Monstars Inc.,Resonair",2017,1,0
Monster Games,2016,33,14
Monster Games,2017,17,6
Monstrum,2008,1,0
Monstrum,2017,1,0
Monte Cristo,2007,1,0
Monte Cristo,2008,2,0
Moon Pub Games,2016,1,0
Moon Spider Studio,2015,1,0
Moon Studios GmbH,2015,1,0
Moon Studios GmbH,2016,3,1
"Moonbite Games,PadaOne Games",2015,1,0
Moonbyte,2017,1,0
Moondrop,2014,1,0
Moongate Digital,2017,1,0
Moonlight Mouse,2015,1,0
Moonlite Software,1994,1,0
Moonpod,2003,1,0
Moonpod,2007,1,0
Moonradish Inc.,2016,2,0
Moonray Studios,2017,1,0
Moonrise Interactive,2013,1,0
Moonrise Interactive,2017,1,0
"Moonshark, Inc.",2014,1,0
Moonshot Games,2014,1,0
"Moped Games,Random Dragon Games,Nerve Damage Games",2017,1,0
Moppin,2015,1,0
Morenori Soft,2016,1,0
Morepork Games,2016,1,0
MorfeoDev,2017,1,0
Morganti Livio,2017,1,0
Morgondag,2015,2,0
Morgondag,2017,2,0
Morgopolis Studios,2014,1,0
Morozov Sergey,2015,1,0
Morphodox Studios,2015,1,0
Mortis Games,2017,3,1
Mosaic Mask Studios,2016,1,0
"Moss Co., Ltd.",2014,1,0
"Moss Co., Ltd.",2015,1,0
"Moss Co., Ltd.",2017,1,0
Moss Piglet Games,2017,1,0
Most Wanted Entertainment,2006,1,0
Most Wanted Entertainment,2012,3,0
Most Wanted Entertainment,2013,1,0
Mostly Harmless Games,2016,2,0
Mostly Tigerproof,2016,1,0
Mothership Entertainment LLC,2017,3,0
Motiga Inc.,2017,3,1
Motion Twin,2017,1,0
Motoda Media,2017,1,0
"Motus,EHTechnology",2017,1,0
Mouldy Toof Studios,2014,1,0
Mouldy Toof Studios,2015,5,0
MouldyMattress,2016,1,0
Mountain Sheep,2014,1,0
Mousechief,2008,1,0
Mousechief,2013,1,0
Mousechief,2014,1,0
Mouseless Media,2017,1,0
"Move Games Co., Ltd.",2016,2,1
Moving Pixel Games,2015,1,0
Moving Player,2016,1,0
MovingBlocks,2015,1,1
Mozg Labs,2015,1,0
Mr. Blue,2015,1,1
Mr. Podunkian,2016,1,0
MuHa Games,2015,1,0
MuHa Games,2016,4,2
Mubeat Studio,2016,1,0
Muggle,2017,1,0
Mugle Studio,2017,2,0
"Multi-Dimensional Games (Studio of ThoughtSTEM, LLC)",2015,1,0
Multiverse Games,2016,1,0
MumboJumbo,2005,2,0
MumboJumbo,2007,1,0
MumboJumbo,2008,8,0
MumboJumbo,2009,5,0
MumboJumbo,2011,2,0
MumboJumbo,2012,7,0
MumboJumbo,2013,2,0
MumboJumbo,2014,2,0
MumboJumbo,2015,1,0
Munchkin's Lair,2017,2,1
Muro Studios,2017,1,0
Murray Atkinson,2013,1,0
Murray Atkinson,2014,1,0
Murray Atkinson,2015,2,0
Murray Atkinson,2016,2,0
Murray Atkinson,2017,4,0
"Murray Atkinson,Degica",2015,2,0
Murudai,2011,1,0
Muse Games,2010,1,0
Muse Games,2011,1,0
Muse Games,2012,1,0
Muse Games,2017,3,0
"Mushroom Party,Team Jolly Roger",2016,1,0
Musicofmarkku.com,2017,1,0
Musopia,2016,81,5
Musopia,2017,14,0
Musrka,2017,1,0
Must Imagine Entertainment,2017,1,0
Mustache Games,2016,1,0
Mutant Entertainment Studios,2017,2,0
Mutated Software,2017,2,0
Mute Canary,2017,1,0
"Mute Canary,Mauvesic",2017,1,0
Muteki,2015,1,0
Muteki,2016,1,0
Muzaku,2017,1,0
Muzintou,2017,1,0
Muzzy Lane,2007,1,0
Muzzy Lane Software,2008,2,0
Muzzy Lane Software,2010,1,0
"Muzzy Lane Software,Factus Games",2014,1,0
"Muzzy Lane Software,Factus Games",2015,1,0
"Muzzy Lane Software,Factus Games",2016,1,0
My Dog Zorro,2017,2,0
My Owl Software,2017,2,0
MyDearest,2017,1,0
MyDream Interactive Inc.,2017,1,0
"MyDreamForever,Dark Light Studio",2017,1,0
MyST,2017,1,1
Myarcadegames Studios,2017,5,0
Mykhail Konokh,2014,2,0
Mykhail Konokh,2015,1,0
Mykhail Konokh,2017,3,0
Myoubouh Corp,2016,1,0
Myra D'Ann,2015,1,0
Myrolit Studios,2015,1,0
Myrtilus Entertainment,2013,1,0
Myshkin Entertainment,2014,2,2
Myshkin Entertainment,2016,1,0
Mysia Games,2016,1,0
Mysteria Studio,2016,1,0
Mystery Egg Games,2017,1,0
MysteryTag,2016,1,0
MysteryTag,2017,1,0
"MysteryTag,Far Mills",2016,1,0
Mysterytag,2014,1,0
Mysterytag,2017,1,0
"Mysterytag,Argali Entertainment",2016,1,0
Mystic Box,2011,1,0
Mystic Games,2015,1,0
Mystic Games,2016,2,0
MysticGames,2016,1,0
Mystified Games,2016,1,0
Mystik'Art,2015,1,0
Mythic Chest,2017,1,0
Mythyn Interactive,2016,1,1
Mzone,2016,1,0
Mårten Jonsson,2014,1,0
Mårten Jonsson,2015,1,0
Mårten Jonsson,2016,1,0
"Mårten Jonsson,JMJ Interactive",2016,1,0
Möf Selvi,2016,1,0
N-Fusion Interactive,2001,1,0
N-Fusion Interactive,2003,1,0
N-Fusion Interactive,2006,1,0
N-Fusion Interactive,2016,1,0
N-Game Studios,2014,1,0
N-Game Studios,2017,1,0
N-Soft,2016,1,0
N-Tri Studio,2017,1,0
N.R. Burnette,2016,1,1
N2Games,2015,8,0
N3V Games,2010,3,0
N3V Games,2011,2,0
N3V Games,2012,1,0
N3V Games,2013,3,0
N3V Games,2014,6,0
N3V Games,2015,4,0
N3V Games,2016,37,1
N3V Games,2017,37,1
N94Games,2014,1,0
N94Games,2017,2,0
NAMCO,2013,1,0
NAMCO BANDAI Games,2013,1,0
NAMCO BANDAI Studio Inc.,2014,1,0
NAMI TENTOU,2015,1,0
NASPAPA GAMES,2017,1,0
NCE Software Games,2016,1,0
NCH Software,2016,1,0
NCH Software,2017,5,0
NCR Games,2017,1,0
NDPendent Games,2017,1,0
NDev,2016,1,0
NEOCORE GAMES,2012,1,0
NEW AUDIO TECHNOLOGY,2016,1,0
"NEXON CO., Ltd.",2013,1,0
NEXON Korea Corp.,2012,1,1
NEXON Korea Corp.,2017,4,1
NEXT-SOFT+,2014,1,0
"NFA,Claw Games",2016,1,0
NGD Studios,2011,3,0
NGD Studios,2013,1,1
NGD Studios,2014,1,0
NGD Studios,2016,4,0
NHLislive,2017,1,0
NIGHTBOX,2016,1,0
NIGHTBOX,2017,1,0
NIGORO,2013,1,0
NIGORO,2015,1,0
NIKITA ONLINE,1997,1,0
NIKITA ONLINE,2015,1,1
NIKITA ONLINE,2016,1,1
NIMONIX,2016,1,1
NIVLACART,2017,1,0
NLB project,2015,1,0
NMS Software,2015,1,0
"NOISZMAKERS,Team Infinity",2017,1,0
NS STUDIO,2017,9,5
NSE Circuit,2015,2,0
NSE Circuit,2016,1,0
"NTT Plala Inc.,Roconilo Project",2015,1,0
NYF,2017,1,0
NYP,2014,1,0
Naarassusi Game,2016,2,0
Naarassusi Game,2017,2,0
Nabi Studios,2006,1,1
Nacho Games,2015,1,0
Naddic Games,2017,1,1
Nadeo,2008,2,0
Nadeo,2011,1,0
Nadeo,2013,3,0
Nadeo,2017,1,0
Naev Team,2017,1,1
Nafanya interactive,2017,1,0
Naiad Entertainment LLC,2014,2,0
NaissusWorks,2017,1,0
Naked Sky Entertainment,2006,1,0
Naloki,2015,1,0
Nalu Zou,2017,1,0
Namaage,2016,1,0
Nanali Studios,2016,1,0
"Nanmo (Takayuki Yanagihara) @ FullPowerSideAttack.com,sanodg (Nobuyoshi Sano)",2015,1,0
Nano Games,2012,2,0
Nano Games,2014,1,0
Nano Games sp. z o.o.,2015,1,0
Nanoleptic Games,2017,1,0
"Napoleon Games, s.r.o.",2016,1,0
Naps Team,2016,1,0
Narayan Games,2017,2,0
Narayana Walters,2016,1,0
Narko Games,2017,3,0
Narrator,2016,1,0
Narrator,2017,2,0
Narrow Monolith,2012,1,0
Narrow Monolith,2015,1,0
Nate Schmold,2015,1,0
"Nathan Archer,Luke Brown,Dan Kramer",2015,1,0
Nathan Boler,2017,1,0
Nathan Meunier,2015,1,0
Nathan Meunier,2017,1,0
Nathaniel Nelson,2016,1,0
NatsumeAtari Inc.,2017,1,0
Naturally Intelligent,2017,1,0
Nauris Amatnieks,2015,1,0
Nauris Amatnieks,2016,1,0
Nauris Amatnieks,2017,1,0
Navel,2016,1,0
Nawia Games,2016,2,0
Nawia Games,2017,1,0
Nayma Software,1997,1,0
Ndemic Creations,2014,1,0
Ndemic Creations,2016,1,0
"NeFARiOUS Dimensions iNteractive,nDi",2015,1,0
"Nebuch,Arligan",2017,1,0
Nebula Interactive,2016,1,0
Neckbolt,2015,1,0
Neckbolt,2017,1,0
Necrophone Games,2014,1,0
Necrophone Games,2017,1,0
NedoStudio,2017,3,0
Nedodnb,2017,2,0
Neil Birch,2016,1,0
Neil Birch,2017,2,0
Neko Entertainment,2012,1,0
Neko Entertainment,2013,1,0
Neko Entertainment,2014,1,0
"Neko Entertainment,Team Replay",2015,1,0
NekoToFuurin,2017,1,0
Nekomura Games,2013,1,0
Nekomura Games,2014,1,0
Nekomura Games,2015,1,0
Nekrosoft,2015,1,0
Nemega,2017,1,0
Nemesys Games,2010,1,0
Nemesys Games,2011,2,0
Nemesys Games,2016,1,0
Nemeton Singularity Simulations,2017,1,0
Nemoria Entertainment,2013,1,0
Neo Red Entertainment,2016,1,0
NeoCoreGames,2010,4,0
NeoCoreGames,2011,4,0
NeoNight,2015,1,0
Neoclassic Games,2016,1,1
NeocoreGames,2009,2,0
NeocoreGames,2011,1,0
NeocoreGames,2012,1,0
NeocoreGames,2013,5,0
NeocoreGames,2014,5,0
NeocoreGames,2015,4,0
Neognosis,2016,1,0
Neojac Entertainment inc.,2017,1,0
Neon Deity Games,2015,1,0
Neon Serpent LLC,2014,2,1
Neon Squid Games,2016,1,0
Neonchimp Games,2017,1,0
Neopica,2017,3,0
Neople,2016,4,1
Neotenia,2015,1,0
Neotenia,2016,1,0
Neox Studios,2017,1,0
Nerd Kingdom Inc.,2014,1,0
Nerd Monkeys®,2014,1,0
NerdRage Studios Ltd.,2017,2,0
Nerdook Productions,2014,3,0
Nerdook Productions,2015,1,0
Nerdook Productions,2017,3,0
NerdyYetis,2017,1,0
Nerf Game Co. Ltd.,2016,1,0
Nerf Game Co. Ltd.,2017,1,0
Nerial,2015,2,0
Nerial,2016,4,0
"Nerial,Synaptic Insight Technology Systems",2017,3,0
Nerve Software LLC,2015,2,0
"Nerve Software, Gearbox Software, LLC",2016,1,0
Nestor Yavorskyy,2017,4,2
Net Games Laboratory,2014,1,0
Netcore Games,2012,1,0
Netcore Games,2014,1,0
Netcore Games,2016,1,0
Netease,2017,1,1
NetherRealm Studios,2015,11,0
"NetherRealm Studios,High Voltage Software",2013,2,0
"NetherRealm Studios,High Voltage Software",2015,1,0
"NetherRealm Studios,High Voltage Software,QLOC",2016,7,0
"NetherRealm Studios,QLOC",2016,1,0
"NetherRealm Studios,QLOC",2017,20,0
Netker Inc.,2016,1,1
Netmarble Games,2016,1,1
Netmin Games,2014,1,0
Netmin Games,2016,1,0
NetoX,2016,1,0
NeuralSoft,2017,1,0
Neuron Games,2016,1,0
NeuronHaze,2016,4,0
Neuronality,2017,1,0
Neutron Games,2011,1,0
Neutron Games GmbH,2014,1,0
Never Don't Play,2015,2,0
Nevercenter,2016,1,0
Nevercenter Ltd. Co.,2012,1,0
Neversoft,2005,1,0
Nevosoft,2015,1,0
New Atlantis Games,2017,1,0
New Bridge Games,2015,1,0
New Bridge Games,2016,2,0
"New Bridge Games,Alawar Entertainment",2014,1,0
"New Bridge Games,Alawar Entertainment",2016,1,0
New Horizon Productions,2017,1,0
"New Life Interactive, LLC",2015,2,0
New Reality Games,2014,2,0
New Reality Games,2015,3,0
"New Reality Games,Eduard Mirica",2017,1,0
"New Reality Games,Scott Holmes",2015,2,0
New Star Games,2012,1,0
New Star Games Ltd,2010,1,0
New State,2015,1,0
New State,2016,1,0
New World Interactive,2014,1,0
NewHopeGames,2017,1,0
NewWestGames,2016,1,0
NewWestGames,2017,1,0
NewWorldCoders,2016,1,0
Nexeon Studios,2015,1,0
Nexon,2012,2,2
Nexon,2014,1,1
Nexon,2015,5,0
Nexon,2017,7,0
Nexus Game Studios,2014,2,0
NexyMedia,2014,1,0
Nezon Production,2017,1,0
"Nicalis, Inc.",2011,1,0
"Nicalis, Inc.",2014,2,0
"Nicalis, Inc.,Edmund McMillen",2015,1,0
"Nicalis, Inc.,Edmund McMillen",2017,1,0
Nicholas Backus,2017,1,0
Nicholas Fisher,2016,1,0
Nicholas Fisher,2017,1,0
Nicholas Hiller,2017,1,0
Nicholas Hydock,2017,1,0
Nicholas Mallory,2015,1,0
Nicholas Rizzo,2017,1,0
Nick Donnelly,2014,1,0
Nick Everlith,2016,2,0
Nick Everlith,2017,1,0
Nick Howard,2015,1,0
Nick Shesterin,2017,1,0
Nickana Studio,2017,1,0
Nickelodeon,2017,1,0
Nickervision Studios,2016,1,0
Nickervision Studios,2017,2,0
Nicola Mari,2017,1,0
Nicolas Bernard,2015,1,0
Nicolas Bernard,2016,2,0
Nicolas Bernard,2017,1,0
Nicolas Clarysse,2017,1,1
Nicolas Pierre-Loti-Viaud,2015,1,0
Niels Bauer Games,2014,4,0
Niels Bauer Games,2015,3,0
Niels Bauer Games,2016,1,0
Nifflas Games,2017,1,0
Nifflas' Games,2013,1,0
Niffler Ltd.,2014,3,0
Niffler Ltd.,2015,3,0
Nifty Productions,2017,2,0
Night Animals,2017,1,0
Night Apparatus,2017,1,0
Night Light Interactive,2014,2,0
Night Node,2014,1,0
Night Node,2015,1,0
Night Node Software,2016,1,0
Night School Studio,2016,1,0
"Night School Studio,Scntfc",2016,1,0
Night Whale,2017,1,0
Nighthood Games,2017,1,0
NighthoodGames,2016,1,0
Nightly Studios,2015,1,0
Nihilistic Software,2000,1,0
Nihon Falcom,2012,2,0
Nihon Falcom,2013,1,0
Nihon Falcom,2014,1,0
Nihon Falcom,2015,2,0
Nihon Falcom,2016,1,0
Nihon Falcom,2017,35,0
"Nihon Falcom,Mastiff",2015,1,0
Nijumi Games,2017,2,0
Nik Nak Studios,2017,1,0
"Nikhil Tailor,Ariflare",2017,1,0
Nikita,2007,2,0
"Nikita ""Ghost_RUS""",2017,8,0
"Nikita ""Ghost_RUS""",2018,1,0
"Nikita ""Ghost_RUS"",Underanger TheGachiWarrior",2017,2,0
Nikita Kaf,2017,2,1
