user_id,total_items,total_spent
76561198089549450,10,52.83
76561198089556016,19,30.95
76561198089558763,2,9.99
76561198089558998,35,238.81
76561198089564388,60,296.69
76561198089568049,17,47.95
76561198089570769,42,424.52
76561198089572598,18,19.98
76561198089574661,4,0.0
76561198089575553,3,39.98
76561198089576005,44,229.85
76561198089576595,16,81.94
76561198089577617,32,372.51
76561198089578785,33,342.73
76561198089580042,34,294.52
76561198089580798,34,122.71
76561198089585881,47,538.62
76561198089585982,2,0.0
76561198089588759,133,905.03
76561198089588760,3,79.94
76561198089588869,1,8.9
76561198089591007,84,467.58
76561198089591081,1,9.99
76561198089591688,65,735.27
76561198089594021,6,34.99
76561198089596935,93,937.11
76561198089601435,7,69.95
76561198089604858,77,629.31
76561198089604944,15,194.78
76561198089609822,5,160.91
76561198089610857,87,480.66
76561198089611596,22,209.89
76561198089613325,27,178.7
76561198089613655,5,0.0
76561198089616698,7,64.96
76561198089617206,1,14.99
76561198089621910,66,840.63
76561198089626977,29,57.95
76561198089631479,33,529.75
76561198089632956,20,84.93
76561198089633664,26,57.96
76561198089635736,3,9.99
76561198089638239,1,0.0
76561198089638608,38,386.57
76561198089642631,98,1298.94
76561198089643268,27,264.87
76561198089647092,1,0.0
76561198089649301,187,2346.26
76561198089650922,52,574.6
76561198089652308,13,107.92
76561198089656126,5,89.97
76561198089659262,37,258.74
76561198089659624,6,34.98
76561198089660135,5,0.0
76561198089660885,61,177.7
76561198089661138,6,39.96
76561198089663433,11,29.97
76561198089664538,30,429.78
76561198089664679,95,662.08
76561198089665038,110,1303.01
76561198089665351,201,2237.89
76561198089667845,7,49.97
76561198089668342,61,755.45
76561198089668873,27,124.92
76561198089673598,61,241.81
76561198089680382,56,409.34
76561198089682876,3,19.99
76561198089683053,9,57.96
76561198089686519,36,234.86
76561198089687115,15,231.87
76561198089690537,1,19.99
76561198089694637,2,9.99
76561198089696343,12,99.94
76561198089697584,49,729.59
76561198089698116,7,0.0
76561198089700523,14,174.94
76561198089702113,54,325.76
76561198089703993,40,174.87
76561198089705791,27,407.69
76561198089708578,1,19.99
76561198089711842,31,312.8
76561198089713177,38,241.75
76561198089713205,89,750.4
76561198089715355,5,99.98
76561198089715956,63,402.39
76561198089719383,83,429.62
76561198089720618,61,161.77
76561198089721326,26,270.56
76561198089722795,47,202.57
76561198089723939,78,647.25
76561198089724894,34,447.67
76561198089725036,15,204.9
76561198089726261,2,0.0
76561198089728977,11,9.99
76561198089729707,7,0.0
76561198089735322,19,94.82
76561198089736864,2,19.99
76561198089737692,11,0.0
76561198089738585,2,14.99
76561198089739791,19,79.94
76561198089740894,28,208.87
76561198089741608,20,138.83
76561198089742097,5,19.99
76561198089745809,24,217.87
76561198089751505,97,1316.03
76561198089752566,3,9.99
76561198089753053,38,339.83
76561198089754625,100,1211.06
76561198089755527,11,154.93
76561198089759661,12,19.99
76561198089762136,1,19.99
76561198089763048,12,179.89
76561198089766169,61,401.46
76561198089766191,6,0.0
76561198089767876,11,75.96
76561198089768176,281,2778.6
76561198089768915,30,178.85
76561198089769031,33,293.63
76561198089771145,23,140.83
76561198089774401,3,29.98
76561198089778784,3,0.0
76561198089779183,44,348.75
76561198089780337,9,0.0
76561198089781342,11,99.94
76561198089782031,18,28.88
76561198089786733,5,9.99
76561198089787382,129,1154.09
76561198089787469,26,281.72
76561198089787987,14,51.93
76561198089788291,26,194.88
76561198089789222,33,374.75
76561198089793989,35,121.83
76561198089796190,23,114.91
76561198089798436,37,178.8
76561198089804558,4,19.99
76561198089806224,3,19.99
76561198089806642,90,1251.18
76561198089811970,52,524.71
76561198089815482,72,145.54
76561198089820105,178,1330.42
76561198089820203,38,150.8
76561198089823043,33,296.75
76561198089823257,9,77.94
76561198089826024,5,19.99
76561198089828631,24,322.66
76561198089828906,16,249.89
76561198089830097,13,14.98
76561198089830248,65,899.49
76561198089831921,2,24.98
76561198089833180,56,649.36
76561198089833737,30,124.92
76561198089835136,5,0.0
76561198089836143,2,0.0
76561198089843354,5,34.98
76561198089844789,43,322.7
76561198089844893,49,582.6
76561198089846453,49,441.5
76561198089847279,3,0.0
76561198089847582,26,193.84
76561198089848099,80,1009.17
76561198089849618,28,263.74
76561198089850175,3,39.98
76561198089850288,3,18.89
76561198089851200,6,34.98
76561198089852559,68,633.38
76561198089853890,19,279.65
76561198089857751,52,176.64
76561198089858581,34,309.76
76561198089860592,138,818.01
76561198089861671,19,49.97
76561198089862683,5,33.97
76561198089875801,25,105.86
76561198089875992,92,1058.87
76561198089876886,7,9.99
76561198089886312,4,0.0
76561198089888642,7,59.84
76561198089889798,11,69.98
76561198089898245,27,43.86
76561198089899736,33,329.49
76561198089900832,34,254.87
76561198089901123,1,4.99
76561198089912097,2,0.0
76561198089913156,112,1716.63
76561198089913708,5,59.99
76561198089913788,71,28.97
76561198089915024,10,9.89
76561198089915749,40,339.76
76561198089915927,12,29.98
76561198089921838,1,9.99
76561198089922095,23,254.84
76561198089924327,9,9.99
76561198089930824,79,838.01
76561198089933666,26,61.67
76561198089933682,14,70.91
76561198089935514,4,8.9
76561198089935900,24,173.27
76561198089936054,38,183.8
76561198089936845,6,0.0
76561198089937394,32,244.67
76561198089938635,31,142.8
76561198089939807,29,43.87
76561198089944936,27,337.78
76561198089945456,2,4.99
76561198089946116,18,144.9
76561198089946903,3,39.98
76561198089947582,13,34.98
76561198089949548,29,244.75
76561198089949591,5,54.96
76561198089949965,52,246.8
76561198089949970,28,41.94
76561198089950447,40,494.69
76561198089952967,12,136.82
76561198089956353,3,19.98
76561198089959203,44,663.65
76561198089959664,4,49.97
76561198089959734,3,4.99
76561198089961001,59,119.55
76561198089961145,30,238.79
76561198089961597,3,29.98
76561198089965006,9,49.96
76561198089965977,37,190.77
76561198089967385,39,387.74
76561198089968576,1,0.0
76561198089975958,11,69.95
76561198089985176,12,74.95
76561198089986326,15,109.92
76561198089991627,35,294.64
76561198089993075,5,0.0
76561198089996743,3,24.98
76561198089997524,15,114.92
76561198089998382,2,29.98
76561198089999436,16,64.96
76561198090001109,5,0.0
76561198090001818,27,202.91
76561198090002335,4,19.98
76561198090008726,10,68.89
76561198090008875,5,8.9
76561198090011437,131,1553.97
76561198090013422,3,29.98
76561198090013939,10,139.91
76561198090015061,45,471.61
76561198090015980,7,29.97
76561198090017434,65,670.48
76561198090018608,42,267.69
76561198090020454,63,312.65
76561198090027442,13,19.99
76561198090035059,11,28.88
76561198090035251,18,87.93
76561198090040281,21,28.89
76561198090043335,8,54.95
76561198090061275,4,29.98
76561198090065255,6,0.0
76561198090070020,70,766.32
76561198090072919,1,19.99
76561198090074275,84,427.44
76561198090076805,15,114.94
76561198090082897,57,402.55
76561198090083346,40,471.73
76561198090084553,16,199.88
76561198090085760,1,0.0
76561198090088842,9,164.95
76561198090089570,5,28.89
76561198090089821,19,123.85
76561198090092403,5,59.96
76561198090092678,110,333.45
76561198090093819,146,1953.88
76561198090096487,9,24.97
76561198090097626,10,9.99
76561198090099930,3,0.0
76561198090103874,7,129.97
76561198090110632,177,1897.48
76561198090111984,23,184.92
76561198090112460,29,467.78
76561198090114509,1,9.99
76561198090116285,4,9.99
76561198090119638,7,39.98
76561198090121793,6,24.98
76561198090124070,17,194.88
76561198090125828,7,74.96
76561198090126830,22,219.94
76561198090126889,8,49.96
76561198090129532,17,193.77
76561198090129870,3,0.0
76561198090131706,1,0.0
76561198090137461,33,55.58
76561198090139698,34,114.72
76561198090142079,4,0.0
76561198090142281,73,775.61
76561198090144951,4,0.0
76561198090150367,37,579.69
76561198090161479,5,59.99
76561198090161804,2,0.0
76561198090168124,68,573.28
76561198090169909,8,89.96
76561198090171243,20,163.77
76561198090174851,6,106.96
76561198090180844,50,273.65
76561198090184396,24,13.98
76561198090192265,72,611.65
76561198090194500,12,49.96
76561198090194644,51,413.53
76561198090194786,60,657.44
76561198090196446,13,45.46
76561198090200069,8,79.94
76561198090202077,34,404.82
76561198090204221,28,204.92
76561198090205455,1,9.99
76561198090208458,21,254.93
76561198090215452,15,34.98
76561198090216265,60,334.76
76561198090217556,7,0.0
76561198090221263,28,377.85
76561198090222300,6,28.89
76561198090227095,270,3389.78
76561198090236311,1,14.99
76561198090236445,34,363.58
76561198090240161,24,176.86
76561198090244048,9,175.89
76561198090252742,4,14.99
76561198090254017,2,0.0
76561198090254391,14,310.84
76561198090258132,26,29.68
76561198090260579,57,819.58
76561198090265056,26,188.79
76561198090269293,63,732.54
76561198090271666,15,49.97
76561198090272909,72,705.36
76561198090274308,74,553.9
76561198090284737,3,23.89
76561198090288295,4,64.97
76561198090294067,59,971.39
76561198090295377,17,134.92
76561198090300474,3,0.0
76561198090300952,133,994.81
76561198090302241,97,389.28
76561198090302253,12,24.98
76561198090302714,25,343.72
76561198090305192,13,124.91
76561198090306960,22,264.87
76561198090308592,2,19.99
76561198090308842,3,0.0
76561198090310237,24,84.93
76561198090312042,115,437.03
76561198090313055,17,19.98
76561198090315045,2,9.99
76561198090315264,15,14.99
76561198090322319,4,49.97
76561198090327032,85,993.28
76561198090327701,14,201.85
76561198090328806,58,86.68
76561198090329181,67,833.07
76561198090329337,35,240.87
76561198090329955,22,111.86
76561198090331907,35,439.42
76561198090332398,98,1216.74
76561198090336646,4,84.97
76561198090341048,65,499.59
76561198090341960,11,81.84
76561198090342446,2,9.99
76561198090342841,10,69.97
76561198090345278,27,133.85
76561198090345356,42,519.72
76561198090348951,2,0.0
76561198090353231,56,713.5
76561198090356457,44,187.86
76561198090356834,28,229.79
76561198090357913,3,0.0
76561198090360013,13,102.74
76561198090363136,8,8.9
76561198090368458,8,0.0
76561198090369855,12,85.96
76561198090371194,8,49.97
76561198090373797,25,264.84
76561198090373847,5,37.96
76561198090376501,1,0.0
76561198090378871,20,96.91
76561198090380197,67,578.27
76561198090380587,10,24.98
76561198090385340,51,344.38
76561198090388033,57,348.71
76561198090393261,18,82.74
76561198090395526,9,24.98
76561198090398801,30,205.62
76561198090399749,31,313.74
76561198090402006,17,82.75
76561198090402171,4,0.0
76561198090402995,18,54.96
76561198090405144,8,44.98
76561198090406145,3,24.98
76561198090406732,30,207.91
76561198090411541,3,0.0
76561198090419051,2,9.99
76561198090420043,2,24.98
76561198090421360,18,194.89
76561198090421878,3,29.98
76561198090422422,15,171.9
76561198090423287,32,144.89
76561198090423756,13,0.0
76561198090424230,33,414.77
76561198090425646,1,74.76
76561198090426708,70,970.21
76561198090426992,24,23.89
76561198090428331,12,8.9
76561198090428924,40,375.82
76561198090430829,62,471.32
76561198090435080,3,160.91
76561198090435626,7,14.99
76561198090441464,4,89.94
76561198090441831,168,515.03
76561198090442231,63,704.41
76561198090444547,17,32.97
76561198090444593,14,109.92
76561198090446169,62,43.88
76561198090448627,22,64.96
76561198090449014,1,4.99
76561198090449046,54,278.77
76561198090449076,12,63.86
76561198090449812,59,257.81
76561198090450471,127,815.77
76561198090450791,54,800.52
76561198090453072,6,12.89
76561198090455022,28,29.97
76561198090456173,7,14.99
76561198090456315,31,284.83
76561198090457112,62,436.55
76561198090457142,9,9.99
76561198090457693,23,169.88
76561198090457828,21,17.79
76561198090460335,23,165.82
76561198090460736,27,19.99
76561198090461345,127,730.19
76561198090462433,94,697.49
76561198090462526,39,193.85
76561198090463375,9,64.95
76561198090463412,6,174.95
76561198090463970,4,0.0
76561198090464330,69,692.39
76561198090470038,3,0.0
76561198090471916,21,222.86
76561198090474681,5,44.97
76561198090475920,5,19.99
76561198090476083,28,230.45
76561198090476731,10,94.93
76561198090477217,6,205.87
76561198090478055,4,79.97
76561198090478432,103,1283.71
76561198090481194,36,193.72
76561198090481805,12,64.96
76561198090482066,11,23.89
76561198090485602,13,0.0
76561198090486045,196,2526.45
76561198090486184,48,284.52
76561198090486706,44,586.51
76561198090487357,27,293.85
76561198090487980,28,93.87
76561198090488278,87,667.54
76561198090489010,34,210.72
76561198090493264,59,730.53
76561198090493796,31,358.76
76561198090495592,22,39.97
76561198090498467,15,58.87
76561198090501322,8,0.0
76561198090502308,29,35.59
76561198090502908,13,9.99
76561198090505632,78,409.59
76561198090506712,65,546.13
76561198090507837,71,1397.04
76561198090508261,22,156.7
76561198090509242,28,219.77
76561198090510596,10,59.99
76561198090510882,43,478.47
76561198090511110,28,18.89
76561198090511238,44,164.57
76561198090520544,43,153.82
76561198090522557,6,34.98
76561198090529530,1,0.0
76561198090532156,15,100.91
76561198090535799,6,19.99
76561198090537859,20,232.83
76561198090538255,52,877.56
76561198090542837,34,152.29
76561198090543265,8,8.9
76561198090546090,6,14.99
76561198090546446,18,370.83
76561198090548526,18,135.72
76561198090548543,33,320.86
76561198090548578,22,82.75
76561198090551258,15,26.69
76561198090553477,4,24.98
76561198090558642,50,476.54
76561198090560137,4,9.99
76561198090563933,91,883.22
76561198090565016,7,19.99
76561198090567864,55,457.57
76561198090573056,62,333.55
76561198090573475,25,18.89
76561198090575770,38,476.5
76561198090578159,6,0.0
76561198090579933,3,19.98
76561198090581652,45,347.69
76561198090582059,12,79.94
76561198090582349,82,174.44
76561198090583191,41,349.65
76561198090584628,58,584.6
76561198090586419,3,24.99
76561198090587256,32,63.75
76561198090590971,7,54.98
76561198090592416,6,99.98
76561198090595836,14,269.9
76561198090596566,6,0.0
76561198090601369,3,24.98
76561198090602528,16,229.88
76561198090604018,18,8.9
76561198090607370,25,199.88
76561198090609077,10,104.94
76561198090610771,102,1182.03
76561198090613240,1,19.99
76561198090615878,6,19.99
76561198090617879,54,351.41
76561198090621006,72,960.44
76561198090621429,32,240.67
76561198090628025,35,171.86
76561198090629356,25,143.83
76561198090629815,4,19.99
76561198090629940,9,34.98
76561198090633862,16,180.9
76561198090639864,12,56.88
76561198090642401,79,1090.22
76561198090650669,26,95.94
76561198090653664,14,239.87
76561198090655856,8,0.0
76561198090658129,78,904.18
76561198090660044,64,748.56
76561198090660739,57,243.74
76561198090663794,2,0.0
76561198090665010,36,369.69
76561198090666827,17,84.95
76561198090668383,116,1247.2
76561198090668715,46,523.77
76561198090668943,80,603.44
76561198090675223,51,591.47
76561198090682676,27,400.55
76561198090689076,126,393.27
76561198090691490,26,127.9
76561198090694916,1,0.0
76561198090694948,78,875.45
76561198090697615,141,1546.73
76561198090698235,1,9.99
76561198090701174,3,0.0
76561198090706491,1,9.99
76561198090706906,24,10.98
76561198090711553,12,27.78
76561198090713713,69,499.35
76561198090714944,103,710.28
76561198090715178,82,389.48
76561198090717745,21,177.89
76561198090722493,44,146.69
76561198090724038,41,385.43
76561198090724989,145,2017.8
76561198090725781,2,9.99
76561198090726325,30,234.68
76561198090726580,12,14.99
76561198090727669,10,29.99
76561198090727940,33,343.72
76561198090729687,77,771.18
76561198090730308,15,0.0
76561198090730383,19,177.88
76561198090735268,6,89.96
76561198090735897,38,203.82
76561198090741580,13,134.94
76561198090747791,5,9.99
76561198090750986,79,883.34
76561198090757520,23,283.83
76561198090760162,26,193.82
76561198090761481,14,29.98
76561198090761591,58,836.53
76561198090762158,4,34.96
76561198090768760,31,333.73
76561198090770288,67,947.28
76561198090773476,81,606.58
76561198090776607,34,294.87
76561198090785024,15,189.91
76561198090785035,29,240.84
76561198090785067,3,0.0
76561198090789713,11,139.97
76561198090790524,19,96.93
76561198090792324,106,1187.99
76561198090793911,24,246.76
76561198090799037,17,97.94
76561198090799897,17,169.93
76561198090800960,4,9.99
76561198090802401,3,14.99
