user_id,total_items,total_spent,total_recom
76561198069678656,49,266.75,0
76561198069678796,142,1400.88,3
76561198069679264,55,450.53,4
76561198069680374,32,177.92,0
76561198069681136,172,1570.5,1
76561198069682192,2,34.98,0
76561198069682498,9,0.0,0
76561198069683479,1,0.0,0
76561198069683661,61,381.43,1
76561198069683837,35,392.78,0
76561198069686889,176,2190.19,2
76561198069687116,35,435.71,0
76561198069687323,21,217.68,0
76561198069687708,77,948.24,1
76561198069688257,30,214.34,0
76561198069688312,65,503.46,1
76561198069688395,16,14.99,0
76561198069688746,31,152.71,1
76561198069690973,19,238.83,0
76561198069691721,8,54.97,0
76561198069691889,2,119.98,0
76561198069694509,41,416.69,1
76561198069694647,2,9.99,0
76561198069695042,245,2997.04,0
76561198069695772,2,0.0,0
76561198069696158,7,74.95,0
76561198069698647,82,724.02,2
76561198069699666,26,49.96,0
76561198069708131,18,149.89,2
76561198069711169,8,44.97,0
76561198069712829,7,185.89,0
76561198069713121,115,582.15,0
76561198069719171,2,34.98,0
76561198069724396,15,192.93,0
76561198069726647,22,259.88,0
76561198069726986,25,0.0,0
76561198069727545,9,16.98,0
76561198069737496,33,286.84,1
76561198069740474,12,107.93,0
76561198069741256,7,62.76,0
76561198069744999,3,64.97,0
76561198069746097,198,2011.94,1
76561198069747448,16,107.93,0
76561198069748387,37,386.52,0
76561198069749410,6,8.9,0
76561198069749806,7,34.97,0
76561198069749859,41,18.89,0
76561198069750142,41,540.68,0
76561198069751282,1,19.99,0
76561198069751836,17,179.92,1
76561198069752135,28,247.84,0
76561198069753166,200,2827.46,0
76561198069754179,50,536.13,1
76561198069754223,4,104.73,0
76561198069754255,8,83.85,0
76561198069754547,2,4.99,0
76561198069755218,31,109.93,0
76561198069755416,108,1192.99,0
76561198069755545,30,224.87,0
76561198069756225,74,476.31,0
76561198069757525,18,59.96,0
76561198069757872,46,379.65,0
76561198069758351,55,676.37,0
76561198069758467,15,222.87,0
76561198069758759,163,1823.67,9
76561198069758889,137,953.73,5
76561198069759298,39,508.53,0
76561198069759826,14,116.92,0
76561198069760373,27,79.94,0
76561198069761514,21,223.77,0
76561198069763631,8,79.96,0
76561198069765771,21,64.96,0
76561198069766765,134,1296.78,0
76561198069768427,7,29.98,0
76561198069769625,7,9.99,0
76561198069773997,9,62.76,0
76561198069776693,4,69.96,0
76561198069778377,3,39.98,0
76561198069779618,11,0.0,0
76561198069789227,71,1041.48,1
76561198069796860,34,101.92,1
76561198069798488,69,587.46,0
76561198069802390,2,9.99,0
76561198069803572,6,0.0,0
76561198069805206,41,83.88,0
76561198069809036,41,367.61,1
76561198069812039,24,111.81,1
76561198069813208,10,54.96,0
76561198069814992,40,1426.46,0
76561198069816424,2,9.99,0
76561198069817020,2,39.98,0
76561198069817222,24,189.76,0
76561198069817373,55,499.67,0
76561198069821156,34,369.83,0
76561198069821382,50,603.73,1
76561198069821673,137,1263.97,5
76561198069824038,154,1820.57,6
76561198069824547,13,159.93,0
76561198069825076,2,9.99,0
76561198069826772,6,89.97,0
76561198069826862,3,34.97,0
76561198069827380,35,281.79,3
76561198069827794,31,54.96,1
76561198069828684,17,169.91,0
76561198069829336,12,83.74,0
76561198069830232,19,99.96,0
76561198069831198,18,229.87,0
76561198069831555,7,54.95,0
76561198069834301,4,44.97,0
76561198069834813,66,539.45,2
76561198069834839,2,34.98,0
76561198069835430,38,235.86,0
76561198069836953,57,696.59,0
76561198069837638,35,401.77,0
76561198069839491,31,132.88,0
76561198069839577,43,536.48,0
76561198069839946,10,124.94,0
76561198069840992,16,289.9,0
76561198069841997,54,655.5,1
76561198069842728,5,34.98,0
76561198069843775,9,113.84,0
76561198069844129,30,239.85,0
76561198069846649,23,183.8,0
76561198069850212,3,29.98,0
76561198069853915,44,513.7,0
76561198069853931,72,688.32,0
76561198069856314,11,207.87,0
76561198069857551,26,219.86,0
76561198069858151,4,34.98,0
76561198069859005,6,34.95,0
76561198069881634,29,166.85,0
76561198069882850,8,139.97,0
76561198069886978,32,236.57,0
76561198069888996,19,32.78,0
76561198069893848,4,30.97,0
76561198069894047,30,143.81,0
76561198069894344,92,1067.91,1
76561198069894550,53,648.46,1
76561198069896099,58,864.43,0
76561198069896338,38,589.78,0
76561198069896420,20,48.87,0
76561198069896675,32,392.76,0
76561198069898048,27,104.93,1
76561198069898690,6,54.98,0
76561198069901936,85,1128.23,0
76561198069902636,35,249.8,1
76561198069902871,2,4.99,0
76561198069903436,32,399.78,0
76561198069904393,36,301.79,0
76561198069905372,103,1233.88,1
76561198069905727,3,49.97,0
76561198069905737,108,381.38,0
76561198069905942,104,820.41,0
76561198069906058,5,74.95,0
76561198069906450,1,14.99,0
76561198069907540,7,39.97,0
76561198069908016,13,273.84,0
76561198069910440,80,939.53,0
76561198069911736,135,1696.08,1
76561198069911756,3,8.9,0
76561198069912652,33,400.76,0
76561198069914534,75,1243.16,0
76561198069917462,75,726.38,2
76561198069917494,50,603.57,0
76561198069918969,35,433.67,0
76561198069920415,24,123.84,0
76561198069920673,27,170.87,0
76561198069921017,31,432.83,1
76561198069921440,6,34.98,0
76561198069922351,56,678.56,0
76561198069925288,47,530.33,0
76561198069925377,27,290.83,0
76561198069925739,15,304.89,0
76561198069928299,5,19.99,0
76561198069928683,18,138.85,0
76561198069930839,57,867.56,1
76561198069931339,23,293.63,0
76561198069933277,3,22.98,0
76561198069933452,5,0.0,0
76561198069934081,42,545.69,1
76561198069934735,1,14.99,0
76561198069938642,1,0.0,0
76561198069938853,26,334.83,0
76561198069939639,14,107.93,0
76561198069944203,2,24.99,0
76561198069949953,27,422.84,0
76561198069950562,1,9.99,0
76561198069951085,10,0.0,0
76561198069952746,3,9.99,0
76561198069961369,2,19.99,0
76561198069961445,14,174.9,0
76561198069965060,33,278.74,1
76561198069969015,14,99.92,1
76561198069972237,5,9.99,0
76561198069972819,41,513.66,0
76561198069972952,23,212.86,1
76561198069975549,2,0.0,0
76561198069975694,38,348.72,0
76561198069983488,74,688.37,0
76561198069984656,15,108.84,0
76561198069986620,17,172.76,0
76561198069986876,6,39.97,0
76561198069987074,31,338.77,2
76561198069987808,33,399.77,1
76561198069988094,1,0.0,0
76561198069988708,80,873.41,0
76561198069989308,8,14.99,0
76561198069989472,60,847.57,1
76561198069989802,14,9.99,0
76561198069989946,349,3806.02,0
76561198069991578,2,14.99,0
76561198069992023,26,334.82,0
76561198069992058,2,14.99,0
76561198069992604,90,762.03,0
76561198069992668,61,454.7,1
76561198069993286,42,271.72,1
76561198069993608,24,222.64,0
76561198069995284,77,793.16,1
76561198069996401,83,819.39,1
76561198069996415,34,418.58,1
76561198069997145,7,44.97,0
76561198070001015,131,1741.02,0
76561198070001073,2,39.98,0
76561198070002083,28,328.72,0
76561198070003143,9,14.99,0
76561198070004371,78,1307.12,0
76561198070006385,10,68.85,0
76561198070007121,69,719.45,0
76561198070008640,1,19.99,0
76561198070009309,161,2029.38,1
76561198070010271,3,14.99,0
76561198070011469,20,130.88,2
76561198070011877,40,507.77,0
76561198070012335,7,71.95,0
76561198070014536,20,249.91,0
76561198070014770,2,0.0,0
76561198070014969,4,19.99,0
76561198070015563,1,9.99,0
76561198070015638,92,1308.0,1
76561198070015725,13,58.95,0
76561198070015801,4,9.99,0
76561198070016671,37,102.71,0
76561198070018671,1,14.99,0
76561198070022613,90,1115.7,1
76561198070023401,3,9.99,0
76561198070026987,19,186.77,0
76561198070029001,44,473.06,1
76561198070039800,13,119.92,0
76561198070055811,9,134.94,0
76561198070059992,13,103.84,0
76561198070060140,5,29.97,0
76561198070062057,38,531.55,0
76561198070064725,114,1030.85,1
76561198070065344,2,19.99,0
76561198070066041,7,60.98,0
76561198070068911,21,44.97,0
76561198070069790,69,1035.07,0
76561198070070420,34,351.65,0
76561198070070639,8,44.97,0
76561198070071006,57,356.17,0
76561198070071284,50,702.38,0
76561198070071639,13,69.95,0
76561198070072227,147,2064.78,0
76561198070072576,5,64.96,0
76561198070072752,49,417.73,0
76561198070072786,86,941.3,3
76561198070073589,16,128.83,0
76561198070074616,182,1900.15,0
76561198070074638,23,212.72,1
76561198070075585,31,425.6,0
76561198070075685,1,9.99,0
76561198070075780,15,139.71,0
76561198070076701,77,875.45,0
76561198070078390,14,179.94,0
76561198070080584,9,86.93,0
76561198070080626,35,539.76,1
76561198070081718,4,14.99,0
76561198070083270,30,148.8,0
76561198070083977,133,1955.84,2
76561198070084968,142,1930.24,9
76561198070086212,61,289.68,0
76561198070086306,15,154.92,0
76561198070086431,110,1139.05,1
76561198070087098,16,183.86,0
76561198070087725,107,1568.07,1
76561198070089499,1,9.99,0
76561198070090079,123,1393.03,1
76561198070090728,1,14.99,0
76561198070091049,47,279.69,0
76561198070091780,6,19.99,0
76561198070092383,95,1444.16,1
76561198070092889,12,154.93,0
76561198070092943,24,359.72,0
76561198070093012,7,34.98,0
76561198070093839,2,19.99,0
76561198070094657,1,0.0,0
76561198070095837,73,68.85,0
76561198070100774,3,19.99,0
76561198070102411,9,49.96,0
76561198070102633,200,2228.04,1
76561198070104927,15,133.82,0
76561198070105524,19,233.83,0
76561198070107108,7,0.0,0
76561198070108559,7,49.96,0
76561198070109756,48,402.63,0
76561198070112427,23,159.87,0
76561198070113591,15,4.99,0
76561198070115417,94,370.44,0
76561198070116898,26,271.59,0
76561198070121154,29,316.79,0
76561198070122983,30,169.81,0
76561198070132910,3,39.97,0
76561198070133649,5,79.96,0
76561198070134318,20,144.89,0
76561198070136756,31,188.79,0
76561198070137734,6,93.74,0
76561198070137778,22,8.9,0
76561198070143410,34,341.68,0
76561198070143556,10,149.95,0
76561198070144566,7,29.98,0
76561198070147788,31,453.69,0
76561198070148616,63,810.4,1
76561198070148787,31,312.75,0
76561198070148858,12,77.94,0
76561198070149038,31,316.52,0
76561198070150547,7,19.99,0
76561198070151766,6,18.89,0
76561198070151837,2,0.0,0
76561198070152061,19,229.93,0
76561198070152728,84,973.3,0
76561198070153094,7,24.98,0
76561198070154105,2,14.99,0
76561198070154375,15,139.95,0
76561198070155618,27,219.85,0
76561198070155666,33,537.51,0
76561198070155812,15,139.91,0
76561198070156335,44,85.83,1
76561198070157127,31,299.88,0
76561198070157968,21,235.83,0
76561198070159329,1,8.9,0
76561198070159974,28,140.8,1
76561198070161580,18,112.92,0
76561198070162001,14,123.84,0
76561198070162481,8,84.97,0
76561198070164022,64,831.31,1
76561198070165231,8,74.96,0
76561198070166047,25,42.77,0
76561198070166636,172,2172.38,4
76561198070166809,56,683.53,0
76561198070167078,40,525.74,0
76561198070167080,2,19.99,0
76561198070168483,4,19.99,0
76561198070169170,7,77.75,0
76561198070169273,29,354.8,1
76561198070169328,98,1186.28,0
76561198070170059,20,200.69,0
76561198070171194,17,28.89,0
76561198070171375,20,314.89,0
76561198070171452,10,84.97,0
76561198070171571,47,688.46,0
76561198070172675,5,18.89,0
76561198070173081,159,2045.69,0
76561198070173319,2,19.99,0
76561198070173404,40,405.73,0
76561198070174597,64,514.42,1
76561198070177086,1,9.99,0
76561198070178105,53,321.44,0
76561198070181351,1,0.0,0
76561198070181565,2,9.99,0
76561198070181941,22,248.82,0
76561198070181964,25,259.83,0
76561198070182079,65,834.55,0
76561198070183110,6,8.9,0
76561198070183855,105,1357.12,0
76561198070184183,79,1074.33,0
76561198070184279,8,67.94,0
76561198070187409,17,84.94,0
76561198070188197,62,572.32,1
76561198070188921,39,530.71,3
76561198070190937,43,150.51,0
76561198070192177,1,9.99,0
76561198070192466,70,396.54,1
76561198070192553,29,85.94,0
76561198070194565,214,1268.54,7
76561198070197147,80,554.23,0
76561198070197487,30,393.47,0
76561198070198541,26,315.85,1
76561198070202055,14,124.93,0
76561198070202527,23,182.88,0
76561198070205105,5,19.99,0
76561198070207487,125,1490.49,1
76561198070207982,36,269.71,0
76561198070209662,3,49.98,0
76561198070212656,30,334.66,0
76561198070213421,2,29.98,0
76561198070216258,2,24.98,0
76561198070216320,19,223.9,1
76561198070219608,13,129.97,2
76561198070222354,96,1171.18,0
76561198070223148,9,104.95,0
76561198070226364,7,89.96,0
76561198070227386,1,14.99,0
76561198070228132,1,9.99,0
76561198070230378,28,433.8,0
76561198070234207,33,69.95,0
76561198070234322,40,433.7,0
76561198070235748,4,44.97,0
76561198070236592,6,84.96,0
76561198070236783,32,433.52,0
76561198070239024,18,254.89,0
76561198070239672,50,579.65,1
76561198070239906,36,269.86,0
76561198070241557,27,478.74,0
76561198070241712,85,815.2,3
76561198070243762,31,248.82,0
76561198070245037,60,439.48,0
76561198070245150,4,48.87,0
76561198070245170,13,224.94,0
76561198070246938,1,9.99,0
76561198070247448,23,148.84,0
76561198070248744,32,139.89,0
76561198070251628,6,34.98,0
76561198070251752,6,64.96,0
76561198070252244,34,201.8,0
76561198070254708,7,89.96,0
76561198070255567,3,0.0,0
76561198070255656,3,24.98,0
76561198070255796,40,384.59,1
76561198070255896,15,94.94,0
76561198070257232,45,503.57,0
76561198070258221,5,54.96,0
76561198070259583,28,339.85,0
76561198070259755,11,158.81,0
76561198070260495,1,14.99,0
76561198070261893,9,99.82,0
76561198070262489,32,309.89,0
76561198070262545,16,158.88,0
76561198070262563,32,179.88,1
76561198070264437,76,651.64,2
76561198070266077,44,491.53,0
76561198070266363,22,231.86,0
76561198070267001,128,202.15,5
76561198070271973,1,9.99,0
76561198070272633,12,32.78,0
76561198070272877,10,48.87,0
76561198070273269,8,74.95,0
76561198070274871,2,29.98,0
76561198070277404,6,0.0,0
76561198070279575,74,465.56,0
76561198070281252,8,49.97,0
76561198070281879,18,101.83,0
76561198070282374,9,79.98,0
76561198070282717,119,1583.83,6
76561198070293067,37,567.35,1
76561198070310752,4,19.99,0
76561198070312064,1,19.99,0
76561198070313824,14,135.88,0
76561198070315347,26,202.66,5
76561198070316224,22,59.96,0
76561198070317311,39,373.72,0
76561198070318047,84,357.58,0
76561198070319374,101,734.25,0
76561198070320652,2,44.98,0
76561198070323646,9,99.96,0
76561198070325356,2,19.99,0
76561198070326889,38,402.77,1
76561198070327690,16,98.84,2
76561198070327852,4,64.97,0
76561198070329043,68,550.48,0
76561198070329277,3,24.98,0
76561198070330032,6,19.99,0
76561198070330850,13,212.92,0
76561198070332361,16,23.89,0
76561198070332534,2,0.0,0
76561198070332536,107,1040.26,0
76561198070332712,104,1331.01,0
76561198070332861,101,774.69,0
76561198070333683,34,418.79,0
76561198070333928,47,569.74,0
76561198070334366,2,0.0,0
76561198070335606,49,644.58,0
76561198070335856,55,912.59,0
76561198070336929,52,468.45,0
76561198070337305,71,553.07,1
76561198070339518,1,14.99,0
76561198070340430,73,988.39,3
76561198070340536,4,39.98,0
76561198070340902,3,29.98,0
76561198070342667,18,228.77,0
76561198070343396,143,1821.6,1
76561198070343986,18,126.63,0
76561198070344487,65,487.46,0
76561198070346369,4,24.99,0
76561198070346631,98,1326.16,7
76561198070347846,22,57.84,0
76561198070348353,39,423.77,0
76561198070350698,63,633.61,0
76561198070350825,33,464.78,0
76561198070351452,23,122.82,1
76561198070355371,1,0.0,0
76561198070355509,48,615.64,0
76561198070355643,45,475.62,0
76561198070356093,16,24.98,0
76561198070357714,3,0.99,0
76561198070359559,47,449.61,0
76561198070359697,1,9.99,0
76561198070361113,79,400.56,0
76561198070361854,83,958.26,9
76561198070365440,22,209.89,0
76561198070369207,14,94.93,0
76561198070372487,15,194.93,1
76561198070374281,6,0.0,0
76561198070376034,1,14.99,0
76561198070376295,123,1831.88,0
76561198070376530,11,104.94,1
76561198070379531,6,36.97,0
76561198070387566,52,261.83,0
76561198070400539,12,98.85,1
76561198070403442,136,2437.82,0
76561198070404546,63,276.81,1
76561198070405272,9,14.99,0
76561198070406646,41,342.64,0
76561198070407298,71,890.56,0
76561198070407514,22,234.9,0
76561198070410552,101,1281.21,1
76561198070411128,17,114.93,0
76561198070413236,51,876.58,1
76561198070413694,15,149.93,0
76561198070414620,8,0.0,0
76561198070415888,48,269.87,0
76561198070416612,5,34.97,0
76561198070417485,7,89.97,0
76561198070419343,3,19.99,0
76561198070422219,16,95.92,0
76561198070423605,10,240.89,0
76561198070425070,32,200.87,0
76561198070426334,4,40.97,0
76561198070426487,1,19.99,0
76561198070427399,15,8.9,0
76561198070427975,106,1313.11,1
76561198070428991,4,33.88,0
76561198070429296,4,29.98,0
76561198070430525,3,119.97,0
76561198070431021,19,194.9,0
76561198070431161,18,183.84,0
76561198070431184,2,22.98,0
76561198070432576,12,114.94,0
76561198070436551,16,53.85,1
76561198070438111,34,534.75,0
76561198070438317,21,172.86,0
76561198070439611,82,1157.27,1
76561198070441971,2,4.99,0
76561198070443483,3,19.99,0
76561198070448499,31,258.84,0
76561198070471087,19,99.94,0
76561198070472398,34,492.68,0
76561198070472583,3,0.0,0
76561198070474404,30,304.8,0
76561198070475435,252,2453.14,1
76561198070476536,46,327.47,1
76561198070477010,9,134.94,0
76561198070477830,68,669.61,0
76561198070478720,43,256.73,0
76561198070479198,7,79.95,0
76561198070479278,70,619.63,1
76561198070480678,3,0.0,0
76561198070486784,54,321.67,0
76561198070487821,36,392.78,1
76561198070488898,7,59.95,0
76561198070489227,36,514.73,0
76561198070489621,44,457.68,1
76561198070492104,28,454.77,0
76561198070492901,35,31.68,1
76561198070493014,168,1183.61,3
76561198070493527,10,64.96,0
76561198070494244,10,51.96,0
76561198070495799,40,416.68,0
76561198070496077,31,388.65,0
76561198070496689,5,14.99,0
76561198070497067,131,1391.57,6
76561198070498915,20,129.89,0
76561198070499931,36,249.72,0
76561198070500267,207,757.61,0
76561198070500519,109,1191.89,1
76561198070500723,20,395.81,0
76561198070502569,11,69.96,0
76561198070505662,104,908.16,0
76561198070506306,32,423.62,0
76561198070506735,29,352.81,1
76561198070507709,19,122.7,0
76561198070508726,21,224.86,0
76561198070509391,31,122.83,3
76561198070509799,51,494.51,5
76561198070511229,11,229.9,0
76561198070512195,47,292.46,2
76561198070514157,87,733.51,0
76561198070514665,48,597.59,1
76561198070515063,15,294.85,0
76561198070516262,17,17.79,0
76561198070519095,156,2059.4,1
76561198070519342,14,104.93,0
76561198070528856,127,969.55,0
76561198070531244,19,134.96,0
76561198070544779,77,438.62,1
76561198070548266,64,606.55,0
76561198070548390,92,609.24,4
76561198070549039,199,2289.13,1
76561198070552548,77,688.53,1
76561198070553372,17,8.9,0
76561198070553558,37,332.83,0
76561198070553570,1,14.99,0
